,GBPUSD,GBPEUR,FTSE,SNP,UKGILT,HSI,DAX,CAC,FTMIB,MICEX,KY
2013-01-23,0.0004420029045903995,0.0006730041221501004,0.002989074584450746,0.0015074770863483522,0.00438539606368149,-0.001009764153076853,0.0014721531766934692,-0.003966843178713764,-0.007727521604886101,0.008753603928281839,1
2015-05-07,0.0,0.0073710073710073765,-0.00674816188665861,0.0037737663149290945,0.008291521387873146,-0.012696398201072157,0.005094205803447549,-0.002884621175166968,0.008034916382941626,-0.014795859615901241,1
2016-01-22,0.00323556305831052,0.011167202080465177,0.021860857426404534,0.020283682630725774,-0.004459492939136278,0.029034389215921497,0.01992028543496227,0.030974229745150295,0.016300614958324244,0.02938967565836048,1
2016-06-23,0.011902332857240072,0.0039953899346907296,0.012283607429258714,0.013364022153492305,-0.007985520418229974,0.0035210183927767424,0.018465782152027765,0.019604888550991628,0.03711193094606258,0.01648048593998186,1
2016-06-24,-0.0806560021508268,-0.059998469426800316,-0.03146211009608568,-0.03591978498287063,0.04883912141263069,-0.029193026373923292,-0.0682332020087687,-0.08042499832060734,-0.12481012925960289,-0.020484349128204182,1
2016-07-13,-0.007325177465639654,-0.010106071995322763,-0.001540260062957599,0.00013474959807435738,0.015225623783400977,0.004599820775189611,-0.0033480294698853275,0.0008957884092368751,-0.011548950421625515,-0.0023848354531869065,1
